Files	source_file	obj_num	GT_label	tile_num	3D_DAPI_int	3D_RFP_int	3D_GFP_int	3D_mean_DAPI_int	3D_mean_RFP_int	3D_mean_GFP_int	volume	2D_DAPI_int	2D_RFP_int	2D_GFP_int	2D_mean_DAPI_int	2D_mean_RFP_int	2D_mean_GFP_int	area	area_bbox	area_convex	equivalent_diameter_area	euler_number	extent	feret_diameter_max	inertia_tensor_eigvals_1	inertia_tensor_eigvals_2	inertia_tensor_eigvals_3	solidity	bbox_volume	surface_area	sphericity	convex_volume
44_masks_filtered.tif	tile_44.tif	47	G1	44	250376113.0	238938000.0	119996714.0	6161	5879	2952	40636	33775044.0	34343245.0	19994757.0	9228	9383	5463	3660	66640.0	44929.0	42.65508153522582	1.0	0.6097839135654262	76.32823854904552	529.0203194417893	316.2441255480874	236.30292872814064	0.9044492421375948	66640.0	8452.154296875	0.6762760524676711	44929.0
44_masks_filtered.tif	tile_44.tif	50	S/G2	44	516172147.0	49670647.0	345250688.0	8178	786	5470	63116	67626790.0	5819210.0	46222939.0	12788	1100	8741	5288	107520.0	69285.0	49.39848332723537	1.0	0.587016369047619	88.70738413458037	736.2818534127292	414.9158623972813	349.4429155047711	0.9109619686800896	107520.0	12446.3935546875	0.615933142606911	69285.0
44_masks_filtered.tif	tile_44.tif	51	G1	44	284687553.0	131388104.0	88987158.0	7181	3314	2244	39640	34833610.0	16666642.0	11236893.0	10555	5050	3405	3300	61380.0	42842.0	42.303698784393525	1.0	0.6458129683936136	71.81225522151495	463.5258178072872	280.5733978530498	211.2499004716316	0.925260258624714	61380.0	6037.607421875	0.931197248764794	42842.0
44_masks_filtered.tif	tile_44.tif	52	S/G2	44	525004008.0	61985544.0	315236339.0	8316	981	4993	63128	64973860.0	7438538.0	40192861.0	12690	1452	7850	5120	112832.0	69099.0	49.4016137761238	1.0	0.5594866704480999	100.42410069301094	760.7383900066117	553.8313707326673	238.82057433571708	0.9135877509081174	112832.0	9907.8759765625	0.7738407276556243	69099.0
44_masks_filtered.tif	tile_44.tif	54	S/G2	44	339313418.0	45840934.0	113844659.0	6791	917	2278	49964	42729011.0	5799343.0	14830081.0	10058	1365	3491	4248	94208.0	55380.0	45.69684246399094	1.0	0.5303583559782609	96.77293009927932	670.6421250940155	519.5074898914814	180.70900516801527	0.9022029613578908	94208.0	9526.27734375	0.6886507683800789	55380.0
44_masks_filtered.tif	tile_44.tif	57	G1	44	324411099.0	185690924.0	164831656.0	6823	3905	3466	47544	44002965.0	26611199.0	23947543.0	10447	6317	5685	4212	73112.0	52077.0	44.946826307500544	1.0	0.6502899660794398	86.4060183089118	633.0769351478358	400.5754562378183	255.7384447983204	0.912955815427156	73112.0	7204.72705078125	0.8809076949203721	52077.0
44_masks_filtered.tif	tile_44.tif	71	G1	44	272902225.0	137344349.0	107973248.0	7357	3702	2910	37092	37695160.0	19679606.0	14632016.0	11326	5913	4396	3328	57288.0	40441.0	41.37714706247934	1.0	0.6474654377880185	70.32069396699666	456.793251616531	262.8790180560736	219.03166123194643	0.917188002274919	57288.0	6300.10107421875	0.8537356984139715	40441.0
44_masks_filtered.tif	tile_44.tif	76	S/G2	44	587900554.0	100864074.0	652395739.0	7750	1329	8600	75852	83864246.0	13441351.0	91986312.0	12304	1972	13495	6816	126336.0	82880.0	52.51976869079036	1.0	0.6003989361702128	98.47842403288143	961.907855814994	519.876406848463	466.1310045351036	0.9152027027027028	126336.0	13564.6103515625	0.6388342014882326	82880.0
44_masks_filtered.tif	tile_44.tif	81	S/G2	44	296275527.0	40481617.0	94938846.0	7433	1015	2382	39856	37115735.0	4838572.0	11324152.0	11865	1546	3620	3128	64512.0	43556.0	42.380397842141846	1.0	0.6178075396825397	74.63243262818116	447.1741072159059	298.9376234262116	180.72942161278476	0.9150518872256406	64512.0	6325.30078125	0.8920696197716891	43556.0
44_masks_filtered.tif	tile_44.tif	82	S/G2	44	372529951.0	77387325.0	622285934.0	7245	1505	12102	51416	48627235.0	10121940.0	85509295.0	10777	2243	18951	4512	82992.0	55945.0	46.135286458305565	1.0	0.6195295932138037	89.04493247793498	644.4207565652755	420.31676971316665	250.30525308594997	0.9190454911073376	82992.0	7326.22705078125	0.912716584159828	55945.0
44_masks_filtered.tif	tile_44.tif	83	S/G2	44	537531695.0	77225240.0	183116600.0	8010	1150	2728	67104	73321046.0	10227723.0	25120356.0	12236	1706	4192	5992	107160.0	74115.0	50.41772697983916	1.0	0.6262038073908175	98.39207285142436	846.6233805172069	533.601992654158	338.38341503067574	0.905403764420158	107160.0	11650.3193359375	0.6854543982553751	74115.0
44_masks_filtered.tif	tile_44.tif	85	S/G2	44	579927902.0	105343621.0	726803340.0	8478	1540	10625	68400	79005175.0	14088744.0	101143528.0	13630	2430	17450	5796	105600.0	74039.0	50.74023720118996	1.0	0.6477272727272727	92.87087810503355	819.3586198587718	471.47897317412384	374.7909449993194	0.923837437026432	105600.0	11527.8154296875	0.7016295062858514	74039.0
44_masks_filtered.tif	tile_44.tif	100	G1	44	278470616.0	199774164.0	228873773.0	6519	4677	5358	42712	40834666.0	30847985.0	36628792.0	9567	7227	8582	4268	69160.0	47259.0	43.36943474826052	1.0	0.6175824175824176	81.12952606788727	590.4131580045489	337.29166838888614	273.4486352667468	0.9037855223343702	69160.0	8198.26171875	0.7207682006738112	47259.0
44_masks_filtered.tif	tile_44.tif	101	S/G2	44	304539573.0	58895690.0	106843317.0	6466	1250	2268	47092	40299029.0	7914615.0	14414544.0	9925	1949	3550	4060	77700.0	51575.0	44.80393629067285	1.0	0.6060746460746461	86.07554821202127	567.3030556722956	376.2654646248633	219.24968082526703	0.9130780416868638	77700.0	7777.197265625	0.810884688432778	51575.0
44_masks_filtered.tif	tile_44.tif	103	S/G2	44	279337916.0	47583790.0	102336271.0	7007	1193	2567	39860	37234235.0	6246123.0	13112397.0	10912	1830	3843	3412	63000.0	43396.0	42.381815578664565	1.0	0.6326984126984126	72.72551134230683	477.0528015195756	293.90666736800614	210.5526242512489	0.91851783574523	63000.0	7108.61328125	0.7938237693236946	43396.0
44_masks_filtered.tif	tile_44.tif	105	S/G2	44	528795658.0	61818212.0	471969236.0	7950	929	7096	66508	78764244.0	8661404.0	73606218.0	12980	1427	12130	6068	110544.0	72714.0	50.26801722986649	1.0	0.6016427847734839	99.33780750550116	870.5231915238669	535.1428479933561	358.8582923006043	0.9146519239761256	110544.0	12785.2421875	0.6209039519438383	72714.0
44_masks_filtered.tif	tile_44.tif	106	G1	44	347125569.0	152997741.0	95363433.0	7550	3328	2074	45972	55638905.0	24532059.0	15925957.0	13452	5931	3850	4136	76440.0	50823.0	44.44588844645016	1.0	0.6014128728414443	86.3365507765975	612.9439569802471	408.2404084637768	228.6746601970797	0.9045510890738444	76440.0	8700.923828125	0.7132597053801092	50823.0
44_masks_filtered.tif	tile_44.tif	108	G1	44	293357668.0	421987581.0	144020182.0	6526	9387	3203	44952	42704297.0	63985486.0	21694115.0	10446	15652	5306	4088	65208.0	48227.0	44.11471375558213	1.0	0.6893632683106368	80.83316151184488	583.617697535529	360.640442826732	246.43461952643048	0.9320919816700188	65208.0	5949.3251953125	1.0276591546273677	48227.0
44_masks_filtered.tif	tile_44.tif	125	G1	44	330819976.0	189103232.0	94518537.0	7410	4235	2117	44644	46647299.0	28388658.0	13295244.0	12211	7431	3480	3820	68544.0	47825.0	44.01372838710238	1.0	0.6513188608776844	76.909037180295	531.8551208469383	313.0068520965812	246.171004358879	0.9334866701515944	68544.0	5737.7353515625	1.0606831700228176	47825.0
44_masks_filtered.tif	tile_44.tif	127	S/G2	44	373568842.0	200866285.0	313309869.0	7132	3835	5982	52372	53354944.0	29718646.0	46991441.0	12038	6705	10602	4432	89376.0	56937.0	46.41947015257068	1.0	0.5859738632295023	86.59099260315706	652.1001033626804	412.64131786959376	265.62042464969284	0.91982366475227	89376.0	7257.34423828125	0.9327655699524486	56937.0
44_masks_filtered.tif	tile_44.tif	128	G1	44	318775583.0	371521280.0	136436336.0	6602	7695	2825	48280	47678774.0	59157256.0	20054724.0	10975	13618	4616	4344	82656.0	53048.0	45.1775712708691	1.0	0.5841076267905536	91.15371632577578	655.5489363602846	455.0628822738994	224.5535421959364	0.9101191373850098	82656.0	9178.55859375	0.6985880420478578	53048.0
44_masks_filtered.tif	tile_44.tif	129	S/G2	44	310766997.0	239464812.0	445682449.0	6238	4807	8947	49812	42503679.0	35221564.0	67087801.0	9564	7925	15096	4444	73112.0	53041.0	45.65045589508215	1.0	0.6813108655213919	80.1373820385967	628.7477656860079	339.1231601396907	313.84102964933146	0.9391225655624894	73112.0	5608.4677734375	1.167336007798084	53041.0
44_masks_filtered.tif	tile_44.tif	131	G1	44	268087308.0	125466234.0	108560985.0	5907	2764	2392	45380	40484637.0	19491155.0	17347470.0	9077	4370	3889	4460	64944.0	48894.0	44.2542810604992	1.0	0.6987558511948756	85.77878525602937	652.4778339707944	421.6956338773322	250.59291307193695	0.9281302409293574	64944.0	6462.50146484375	0.9520500882877282	48894.0
44_masks_filtered.tif	tile_44.tif	133	G1	44	285433563.0	396723829.0	109424998.0	6425	8931	2463	44420	38730808.0	58065178.0	14954479.0	10023	15027	3870	3864	66584.0	47834.0	43.93999238311415	1.0	0.6671272377748408	84.36231386110744	571.6783370190395	405.0512433493169	193.3299367091245	0.9286281724296526	66584.0	6002.189453125	1.010555401882675	47834.0
44_masks_filtered.tif	tile_44.tif	134	S/G2	44	539059212.0	102428255.0	675015684.0	7227	1373	9049	74588	74536955.0	14194181.0	101220053.0	11238	2140	15262	6632	115808.0	80945.0	52.2264027195762	1.0	0.644066040342636	97.64220398987317	921.6103022662962	491.7050682108866	454.9627752983462	0.9214651924146026	115808.0	11576.15625	0.7402283586319134	80945.0
44_masks_filtered.tif	tile_44.tif	142	G1	44	280877561.0	86027652.0	86358285.0	6495	1989	1997	43240	41240885.0	12966828.0	12367180.0	10574	3324	3171	3900	64680.0	47240.0	43.54741241188884	1.0	0.66852195423624	78.79720807236764	543.9691507084947	315.28229526647084	253.0399228282036	0.9153259949195596	64680.0	7284.26953125	0.8178780902440256	47240.0
44_masks_filtered.tif	tile_44.tif	147	S/G2	44	651857267.0	82687318.0	625841551.0	8812	1117	8460	73968	92783815.0	11615903.0	91358081.0	15062	1885	14830	6160	109200.0	79067.0	52.08129222335453	1.0	0.6773626373626374	106.17909398747004	910.2591640727998	610.1321159526295	328.3632882489809	0.9355103899224708	109200.0	7682.8603515625	1.109150389272687	79067.0
44_masks_filtered.tif	tile_44.tif	148	G1	44	309613487.0	433085499.0	477581018.0	6616	9254	10205	46796	42811295.0	63509029.0	71909121.0	10713	15893	17995	3996	72072.0	50460.0	44.70986618031596	1.0	0.6492951492951493	85.25843066817498	587.2389707789289	384.8096219119883	228.5583623762287	0.9273880301228696	72072.0	6695.443359375	0.937944783249878	50460.0
44_masks_filtered.tif	tile_44.tif	151	G1	44	321781203.0	89609279.0	77551165.0	7521	2094	1812	42784	46476169.0	13337061.0	10923324.0	12967	3721	3047	3584	64680.0	46181.0	43.393790482366256	1.0	0.6614718614718614	76.27581530209953	515.4196006632283	325.0487414885148	218.13909391086517	0.9264416101860072	64680.0	5103.9384765625	1.159043184400876	46181.0
44_masks_filtered.tif	tile_44.tif	154	S/G2	44	479352005.0	71509659.0	718574079.0	7989	1191	11976	60000	69995641.0	10398893.0	110803398.0	12971	1927	20534	5396	96432.0	65470.0	48.5718012601056	1.0	0.6222000995520159	91.31264972609216	753.6789526332445	452.29224007635327	326.03126641040194	0.9164502825721704	96432.0	9831.001953125	0.7539117448223104	65470.0
44_masks_filtered.tif	tile_44.tif	180	S/G2	44	472038951.0	63118784.0	479506295.0	7215	964	7329	65424	72619429.0	9187645.0	79813813.0	12200	1543	13409	5952	98124.0	70197.0	49.99341726167314	1.0	0.6667481961599608	108.48041297856494	936.2248584505973	680.5896322056736	279.14773338025446	0.9320056412667208	98124.0	7944.59765625	0.9883337182838284	70197.0
44_masks_filtered.tif	tile_44.tif	185	S/G2	44	604587403.0	55710889.0	323792352.0	7908	728	4235	76452	99529746.0	7791492.0	51915272.0	14267	1116	7441	6976	117000.0	82562.0	52.657884744324726	1.0	0.6534358974358975	101.45442326483357	1007.363741159846	587.4485658291095	442.73714042629337	0.9259950098108088	117000.0	10170.74609375	0.8564931212081145	82562.0
44_masks_filtered.tif	tile_44.tif	186	S/G2	44	368086280.0	57298884.0	217326675.0	6924	1077	4088	53156	55360384.0	8574652.0	35050357.0	11514	1783	7290	4808	77064.0	56716.0	46.6499543910947	1.0	0.6897643517076716	82.90958931269651	680.4812593433855	370.69725291419815	333.2059747534203	0.9372311164398054	77064.0	6432.04345703125	1.0629267814812873	56716.0
44_masks_filtered.tif	tile_44.tif	192	G1	44	310386746.0	356549656.0	121526360.0	6715	7714	2629	46220	48784245.0	60997217.0	19353072.0	11137	13926	4418	4380	79040.0	50717.0	44.52566757841967	1.0	0.5847672064777328	93.64827814754524	684.9469163036543	491.3267050654208	215.12463025275656	0.9113315062010766	79040.0	6692.814453125	0.9305976828429212	50717.0
44_masks_filtered.tif	tile_44.tif	202	G1	44	310294957.0	177966178.0	87041206.0	6848	3927	1921	45308	49929373.0	30910343.0	13912720.0	11430	7076	3185	4368	67488.0	48577.0	44.23086402760915	1.0	0.6713489805595069	79.5361553005927	621.2888345641406	348.06900645698346	293.9661020268643	0.9327047779813492	67488.0	5578.490234375	1.1017524930351974	48577.0
44_masks_filtered.tif	tile_44.tif	204	S/G2	44	365671519.0	56662098.0	218682702.0	6209	962	3713	58888	57102351.0	8527340.0	33518641.0	9934	1483	5831	5748	84624.0	63261.0	48.269862400124985	1.0	0.695878237852146	91.8313671900838	817.208823442827	443.2687918060448	394.0468569319279	0.930873682047391	84624.0	7903.41162109375	0.9261629276023404	63261.0
44_masks_filtered.tif	tile_44.tif	205	G1	44	277781101.0	142872665.0	93169768.0	6599	3394	2213	42092	44791294.0	24638298.0	14890977.0	10767	5922	3579	4160	67392.0	45369.0	43.15856337237773	1.0	0.6245845204178537	83.2706430862642	596.623511247084	370.3072029893066	246.4118167778609	0.9277700632590536	67392.0	5755.126953125	1.016784516200514	45369.0
44_masks_filtered.tif	tile_44.tif	210	G1	44	279448396.0	159297296.0	118034546.0	5892	3359	2488	47424	45923261.0	27734365.0	20388139.0	9922	5992	4405	4628	71280.0	51560.0	44.90897951770433	1.0	0.6653198653198653	92.20086767487604	699.3257147321128	490.3027563095901	229.95161093561455	0.9197827773467804	71280.0	5981.34912109375	1.0592954177094422	51560.0
44_masks_filtered.tif	tile_44.tif	215	G1	44	283759848.0	472820581.0	256515492.0	5866	9774	5302	48372	44482083.0	80933693.0	43390871.0	9360	17031	9131	4752	70560.0	51533.0	45.20624911753572	1.0	0.6855442176870749	90.18869108707588	687.9543402776719	439.01887065125055	269.70011182828154	0.9386606640405176	70560.0	5417.087890625	1.185170788536461	51533.0
44_masks_filtered.tif	tile_44.tif	218	S/G2	44	541608079.0	50356412.0	156719609.0	8262	768	2390	65552	89214096.0	7942754.0	26692602.0	13574	1208	4061	6572	101568.0	70845.0	50.02599953876554	1.0	0.6454001260239446	100.38924245156949	938.1094331053577	542.5904195598912	414.8718672136062	0.925287599689463	101568.0	8954.3984375	0.8780212103013226	70845.0
44_masks_filtered.tif	tile_44.tif	224	S/G2	44	361053636.0	60762879.0	454194653.0	5850	984	7359	61716	66304645.0	11425679.0	91035430.0	9203	1586	12636	7204	92120.0	66570.0	49.03050684129091	1.0	0.6699522362136344	107.34057946554977	1051.7660921508314	612.3311994004137	453.2089420404792	0.9270842721946824	92120.0	8852.7509765625	0.8531087378096363	66570.0
45_masks_filtered.tif	tile_45.tif	13	S/G2	45	341160416.0	58402802.0	655154010.0	6630	1135	12733	51452	40911854.0	6860313.0	81063590.0	9444	1583	18712	4332	85680.0	56042.0	46.1460514784812	1.0	0.6005135387488328	90.09994450608724	641.5083813337571	442.7346702920149	226.34875221272796	0.918097141429642	85680.0	8821.5146484375	0.7583606768449119	56042.0
45_masks_filtered.tif	tile_45.tif	43	G1	45	249797869.0	206894322.0	116604926.0	6447	5340	3009	38744	32845677.0	29723218.0	15455006.0	9660	8742	4545	3400	61152.0	42432.0	41.98253041074358	1.0	0.6335688121402407	81.6333265278342	516.7389453433694	380.0679179592405	162.81186983213027	0.9130844645550528	61152.0	6056.208984375	0.9142947837492824	42432.0
45_masks_filtered.tif	tile_45.tif	51	S/G2	45	432413102.0	41886133.0	337899305.0	7708	746	6023	56096	56794220.0	5028699.0	45380830.0	11783	1043	9415	4820	83160.0	60808.0	47.494620739266125	1.0	0.6745550745550746	93.25234581499814	724.8818925526883	499.895200713946	251.32747475407436	0.9225101960268386	83160.0	8687.369140625	0.815737532673597	60808.0
45_masks_filtered.tif	tile_45.tif	57	G1	45	271528909.0	115574744.0	88240384.0	6863	2921	2230	39564	33715958.0	15290337.0	10238275.0	10317	4678	3132	3268	62160.0	43641.0	42.27664582434137	1.0	0.6364864864864865	75.95393340703298	502.0706547656375	329.09934135869486	198.853414311781	0.9065786760156732	62160.0	6635.22119140625	0.8462438293012229	43641.0
45_masks_filtered.tif	tile_45.tif	75	G1	45	311469297.0	113360677.0	86289079.0	9103	3313	2521	34216	37476393.0	14065752.0	9436953.0	14004	5256	3526	2676	60928.0	37833.0	40.278832296158726	1.0	0.5615808823529411	66.88049042882386	376.10763586495455	239.26738828696375	169.15434317211518	0.9043956334417044	60928.0	6393.3818359375	0.7972104321011136	37833.0
45_masks_filtered.tif	tile_45.tif	79	S/G2	45	548323480.0	88078511.0	578095148.0	7907	1270	8336	69344	70327308.0	11511439.0	75901352.0	11839	1937	12778	5940	112800.0	76378.0	50.97259638718163	1.0	0.6147517730496453	97.58073580374356	845.1250035370554	514.6526633248035	356.9924554728044	0.9079054177904632	112800.0	12748.5244140625	0.6402704583864425	76378.0
45_masks_filtered.tif	tile_45.tif	101	G1	45	260127601.0	337799792.0	262722997.0	6517	8463	6582	39912	36006533.0	50717753.0	36363011.0	9425	13276	9519	3820	63960.0	43765.0	42.40023752837384	1.0	0.6240150093808631	82.75868534480233	569.9342790497367	382.83295243233687	208.3016622971087	0.9119616131612018	63960.0	7940.2216796875	0.711301663375241	43765.0
45_masks_filtered.tif	tile_45.tif	104	S/G2	45	567483944.0	86988903.0	856544342.0	9413	1442	14208	60284	74145923.0	11475276.0	108783553.0	15459	2392	22682	4796	109760.0	65838.0	48.64831617191655	1.0	0.549234693877551	108.31897340724754	816.8394918271138	667.5510399250938	181.4257070068308	0.915641422886479	109760.0	9124.8935546875	0.814812516468252	65838.0
45_masks_filtered.tif	tile_45.tif	105	S/G2	45	297065878.0	121678285.0	238173067.0	6777	2776	5433	43832	41386767.0	17404394.0	31349372.0	10183	4282	7713	4064	64480.0	47694.0	43.74524854408028	1.0	0.6797766749379652	85.11756575466664	598.7439736569916	401.71907686634825	219.9547113863501	0.9190254539355056	64480.0	6446.5517578125	0.9325758732159596	47694.0
45_masks_filtered.tif	tile_45.tif	107	S/G2	45	602841942.0	93590385.0	822563484.0	8030	1246	10956	75072	84669061.0	13282427.0	116561735.0	12813	2010	17639	6608	121072.0	81779.0	52.33912460487094	1.0	0.6200607902735562	104.29765098025938	959.2107795219056	602.5284235193484	381.332744257626	0.9179862800963572	121072.0	12142.306640625	0.7087638940973872	81779.0
45_masks_filtered.tif	tile_45.tif	108	S/G2	45	424442531.0	73569170.0	423068709.0	7570	1312	7546	56064	55813015.0	9751517.0	55172380.0	11794	2060	11659	4732	86640.0	60855.0	47.48558790893431	1.0	0.6470914127423822	83.8212383587835	657.0665503654787	367.797268547904	317.1693237784005	0.9212718757702736	86640.0	8737.72265625	0.8107281552116554	60855.0
45_masks_filtered.tif	tile_45.tif	124	S/G2	45	404354169.0	54410075.0	317685049.0	7149	962	5617	56556	57318468.0	7587191.0	46576514.0	11048	1462	8977	5188	91504.0	61680.0	47.62408973222711	1.0	0.6180713411435566	95.96353474106714	753.3809582420074	493.8600810568465	282.9426758945444	0.9169260700389104	91504.0	10622.6767578125	0.67076328352424	61680.0
45_masks_filtered.tif	tile_45.tif	125	S/G2	45	464254349.0	67812709.0	475529977.0	7451	1088	7632	62300	65197200.0	9551288.0	68548459.0	11494	1683	12085	5672	89544.0	66950.0	49.184675236780464	1.0	0.6957473420888055	89.31405264570633	806.4398153557405	423.089130705162	406.1632809543426	0.9305451829723674	89544.0	8256.796875	0.9204450961003364	66950.0
45_masks_filtered.tif	tile_45.tif	127	G1	45	263237354.0	99904897.0	99418624.0	6761	2566	2553	38932	37831584.0	15267570.0	13919283.0	10450	4217	3845	3620	56628.0	42255.0	42.05032571591029	1.0	0.6875044147771421	74.39085965358916	510.4339760855394	285.20081113967353	247.7928099755385	0.9213584191219976	56628.0	6274.85400390625	0.8852888111284549	42255.0
45_masks_filtered.tif	tile_45.tif	128	G1	45	215293688.0	262398722.0	122501233.0	6597	8041	3754	32632	27557669.0	35818286.0	15061260.0	9758	12683	5333	2824	55440.0	36065.0	39.64742838616241	1.0	0.5886002886002886	68.9129886160802	401.1985315843472	259.22074936118673	168.8022141331828	0.9048107583529738	55440.0	6712.92626953125	0.7356445843828732	36065.0
45_masks_filtered.tif	tile_45.tif	129	S/G2	45	545264950.0	95287356.0	987952354.0	8075	1411	14631	67524	70803513.0	12632380.0	129531977.0	12491	2228	22853	5668	103320.0	73492.0	50.52269548488355	1.0	0.6535423925667828	89.16277250063504	792.9522039243097	416.06293013684063	404.44906393042817	0.9187938823273282	103320.0	11150.2734375	0.719179634901334	73492.0
45_masks_filtered.tif	tile_45.tif	131	G1	45	291829181.0	282577173.0	290265296.0	6601	6391	6565	44208	40255215.0	40850318.0	39293779.0	10033	10182	9794	4012	68640.0	47670.0	43.86997784576504	1.0	0.644055944055944	88.48163651289458	608.9033698171456	431.39936295014	201.17009150147223	0.927375707992448	68640.0	6030.0029296875	1.002691145285429	47670.0
45_masks_filtered.tif	tile_45.tif	133	G1	45	297145329.0	357428604.0	151341535.0	6874	8269	3501	43224	43740410.0	57797193.0	21682344.0	11090	14654	5497	3944	72576.0	47236.0	43.54204049887414	1.0	0.595568783068783	82.71638289964086	579.6422293386124	381.7589117337624	220.9305743917375	0.9150647810991616	72576.0	8743.783203125	0.6811896591556358	47236.0
45_masks_filtered.tif	tile_45.tif	135	G1	45	312964417.0	203920140.0	104711307.0	7377	4806	2468	42424	45643013.0	31376590.0	13946695.0	12113	8327	3701	3768	68376.0	46491.0	43.271737173712594	1.0	0.6204516204516205	75.34586916347837	527.5843694563789	303.8958680373185	248.5798692192101	0.9125207029317502	68376.0	7266.3505859375	0.8095472206152415	46491.0
45_masks_filtered.tif	tile_45.tif	137	S/G2	45	589857254.0	51549906.0	401928755.0	9303	813	6339	63400	84165144.0	7105451.0	56142735.0	15269	1289	10185	5512	107640.0	69993.0	49.472464460307926	1.0	0.5890003716090673	93.17188417113825	766.4982070496208	465.9948057326559	327.60455260298903	0.9058048662009058	107640.0	11607.322265625	0.6624375171121245	69993.0
45_masks_filtered.tif	tile_45.tif	155	G1	45	271852777.0	146946318.0	97642624.0	7032	3801	2525	38656	38328817.0	22554530.0	13380544.0	11434	6728	3991	3352	57344.0	41442.0	41.95072106983381	1.0	0.6741071428571429	70.24243731534378	456.6949144615581	254.8448912738633	229.36974344485043	0.9327735147917572	57344.0	4918.33984375	1.1241135916509544	41442.0
45_masks_filtered.tif	tile_45.tif	159	S/G2	45	533199918.0	60008755.0	497586823.0	8217	924	7668	64888	74578856.0	8119153.0	70793360.0	13102	1426	12437	5692	98560.0	70159.0	49.85651548684892	1.0	0.6583603896103896	92.11948762341224	809.7945681728613	462.7555703705642	372.1810086080574	0.924870650949985	98560.0	10285.2578125	0.7592390453976386	70159.0
45_masks_filtered.tif	tile_45.tif	161	S/G2	45	328241113.0	52300167.0	130333028.0	6759	1077	2683	48560	47879703.0	8803126.0	18315064.0	11145	2049	4263	4296	73920.0	53020.0	45.26473879650346	1.0	0.6569264069264069	91.56964562561112	651.1079028401775	480.0868527989508	197.36321558619755	0.9158807996982272	73920.0	7149.44140625	0.9003218674923065	53020.0
45_masks_filtered.tif	tile_45.tif	163	G1	45	273277691.0	153155076.0	98593268.0	6756	3786	2437	40448	38367046.0	23420504.0	13522981.0	10949	6683	3859	3504	59136.0	43424.0	42.58919944442717	1.0	0.683982683982684	71.89575787207477	480.4110623392721	267.72652769780683	240.10359514067068	0.9314664701547531	59136.0	5227.0361328125	1.0901677335130229	43424.0
45_masks_filtered.tif	tile_45.tif	164	S/G2	45	451693437.0	53961137.0	386733284.0	7365	879	6306	61324	66450922.0	7392061.0	56685957.0	12020	1337	10254	5528	101024.0	66776.0	48.92647765455367	1.0	0.6070240734874881	96.6126285741155	797.1941326873717	506.0865829751686	314.97570574474776	0.9183538996046484	101024.0	9959.1787109375	0.7551170021166198	66776.0
45_masks_filtered.tif	tile_45.tif	165	G1	45	284986206.0	314627356.0	148638542.0	5432	5997	2833	52456	44628834.0	54660230.0	22102240.0	8439	10336	4179	5288	85176.0	57825.0	46.44427445431911	1.0	0.6158542312388466	94.66255859631092	779.3638436789737	489.1594103487492	308.7212535690954	0.9071508862948552	85176.0	11999.974609375	0.5647209651505498	57825.0
45_masks_filtered.tif	tile_45.tif	166	G1	45	267787611.0	270654462.0	126471502.0	5992	6056	2830	44688	37482511.0	40965273.0	17537411.0	9124	9972	4269	4108	72576.0	49466.0	44.02818324609401	1.0	0.6157407407407407	78.05767098754612	572.3385749262807	318.9686115577219	276.69216961172503	0.9034084017304816	72576.0	8923.9150390625	0.6824266468906015	49466.0
45_masks_filtered.tif	tile_45.tif	168	S/G2	45	547052562.0	67627088.0	636997715.0	8367	1034	9743	65380	82277971.0	9851365.0	93048774.0	13356	1599	15105	6160	105280.0	71718.0	49.98220728943036	1.0	0.6210106382978723	96.2756459339536	874.3308767698613	531.9665254796731	364.4762273705017	0.911626091078948	105280.0	13031.458984375	0.6022650950343091	71718.0
45_masks_filtered.tif	tile_45.tif	170	S/G2	45	392663297.0	336920812.0	568613157.0	7093	6086	10271	55356	58057038.0	54571735.0	84018624.0	11819	11109	17104	4912	93632.0	60338.0	47.28485113636869	1.0	0.5912081339712919	95.0473566176356	744.0103057947822	518.5768117578913	250.2036859826264	0.9174318008551824	93632.0	8033.7705078125	0.8743282348711311	60338.0
45_masks_filtered.tif	tile_45.tif	171	G1	45	245481753.0	227047249.0	123878024.0	6391	5911	3225	38408	36496014.0	36743907.0	17684152.0	9716	9782	4708	3756	55056.0	41193.0	41.860816034271096	1.0	0.6976169718105202	80.18728078691782	546.9545272606562	350.24220416789603	217.17101981798797	0.9323914257276722	55056.0	5115.9150390625	1.0760734834628083	41193.0
45_masks_filtered.tif	tile_45.tif	173	S/G2	45	359925389.0	293528014.0	479248535.0	7461	6085	9935	48236	53035967.0	46916611.0	68102361.0	12567	11117	16138	4220	76664.0	52490.0	45.163842899516936	1.0	0.6291871021600751	82.49848483457136	603.3026467827824	369.0349337353986	259.6542624522944	0.9189559916174508	76664.0	7612.95458984375	0.8417408603738011	52490.0
45_masks_filtered.tif	tile_45.tif	174	G1	45	335655952.0	208337153.0	245884612.0	6930	4301	5076	48432	50476912.0	34460981.0	37461361.0	11972	8173	8885	4216	72912.0	53022.0	45.22493247605128	1.0	0.6642527978933509	85.31119504496465	633.7321539514427	425.6422211896597	233.2819638027863	0.913432160235374	72912.0	8017.474609375	0.8014346840558797	53022.0
